classification,item_type,path,paths_json,size_bytes,allocated_bytes,inode_count,file_count,oldest_mtime_utc,newest_mtime_utc,reason
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-13-2d985de581efd9c9.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-13-2d985de581efd9c9.parquet.manifest.json""]",4848461,4853760,2,2,2026-08-01T11:48:22.636556Z,2026-08-01T11:48:22.643041Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-14-6cae1f5078d48684.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-14-6cae1f5078d48684.parquet.manifest.json""]",5015168,5017600,2,2,2026-08-01T11:48:29.157037Z,2026-08-01T11:48:29.162659Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-15-ef684f837d0fd9f3.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-15-ef684f837d0fd9f3.parquet.manifest.json""]",5426534,5431296,2,2,2026-08-01T11:48:36.006957Z,2026-08-01T11:48:36.013228Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-16-bb44d19c4da63833.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-16-bb44d19c4da63833.parquet.manifest.json""]",5267460,5271552,2,2,2026-08-01T11:48:43.788578Z,2026-08-01T11:48:43.794708Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-17-5448841641c755a8.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-17-5448841641c755a8.parquet.manifest.json""]",5304199,5308416,2,2,2026-08-01T11:48:51.340986Z,2026-08-01T11:48:51.347530Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-18-4478ce9d23860801.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-18-4478ce9d23860801.parquet.manifest.json""]",5365821,5369856,2,2,2026-08-01T11:48:58.589786Z,2026-08-01T11:48:58.596158Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-19-b3b73720b31e126a.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-19-b3b73720b31e126a.parquet.manifest.json""]",4978567,4980736,2,2,2026-08-01T11:49:05.745515Z,2026-08-01T11:49:05.752362Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-20-39a46504d1badd63.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-20-39a46504d1badd63.parquet.manifest.json""]",4705699,4710400,2,2,2026-08-01T11:49:13.784031Z,2026-08-01T11:49:13.789566Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-21-16c50f50e06d2f58.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-21-16c50f50e06d2f58.parquet.manifest.json""]",4656606,4661248,2,2,2026-08-01T11:49:21.385801Z,2026-08-01T11:49:21.391215Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-22-db3cbec4581050f0.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-22-db3cbec4581050f0.parquet.manifest.json""]",5273711,5275648,2,2,2026-08-01T11:49:28.984416Z,2026-08-01T11:49:28.990334Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-23-4510527cad11fd0b.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-23-4510527cad11fd0b.parquet.manifest.json""]",5193017,5197824,2,2,2026-08-01T11:49:36.910012Z,2026-08-01T11:49:36.915296Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-24-26039b5a8b6872ca.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-24-26039b5a8b6872ca.parquet.manifest.json""]",5340827,5345280,2,2,2026-08-01T11:49:45.548083Z,2026-08-01T11:49:45.555044Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-25-4e455d6b530b06e8.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-25-4e455d6b530b06e8.parquet.manifest.json""]",5426233,5431296,2,2,2026-08-01T11:49:54.155976Z,2026-08-01T11:49:54.162954Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,byte_identical_superseded_cross_venue_variant,${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out,"[""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-26-0da13bc38e82d6ea.parquet"",""${NARROWGATE_CACHE_ROOT}/replay_dag/cross_venue_fair_price_trade_1s_v1/leave_okx_out/2026-06-26-0da13bc38e82d6ea.parquet.manifest.json""]",5447099,5451776,2,2,2026-08-01T11:50:02.199693Z,2026-08-01T11:50:02.204596Z,candidate token is referenced outside its own payload/manifest; preserve
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/active_order_queue_tape_v3,"[""${NARROWGATE_CACHE_ROOT}/window_cache/active_order_queue_tape_v3""]",262787948,263720960,455,455,2026-07-28T02:19:43.913002Z,2026-07-28T06:53:42.132258Z,frozen F06 manifests reference the relocated legacy cache root
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/paired_action_resolution_mechanics_v1,"[""${NARROWGATE_CACHE_ROOT}/window_cache/paired_action_resolution_mechanics_v1""]",54035088,54362112,200,200,2026-07-28T14:55:40.932767Z,2026-07-28T16:13:26.024145Z,frozen F06 feasibility identities and default code path consume this node
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/paired_action_resolution_sparse_tape_v1,"[""${NARROWGATE_CACHE_ROOT}/window_cache/paired_action_resolution_sparse_tape_v1""]",360718354,361496576,350,350,2026-07-28T14:55:42.220733Z,2026-07-28T16:13:18.237953Z,frozen F06 feasibility identities and default code path consume this node
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/paired_placement_mechanics_v2,"[""${NARROWGATE_CACHE_ROOT}/window_cache/paired_placement_mechanics_v2""]",356785178,357261312,260,260,2026-07-28T02:19:43.912325Z,2026-07-28T06:53:45.221938Z,frozen F06 placement manifests reference the relocated legacy cache root
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v2,"[""${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v2""]",3478741,3489792,4,4,2026-07-28T01:08:28.834197Z,2026-07-28T01:08:31.217299Z,frozen request-state panel manifests bind this relocated root
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v2_corrected_ml_context,"[""${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v2_corrected_ml_context""]",369612400,370028544,200,200,2026-07-28T06:54:54.424473Z,2026-07-28T06:55:36.377838Z,corrected ML-context mechanics cache is part of frozen F06 evidence
frozen_historical_referenced,legacy_directory_cache,${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v3,"[""${NARROWGATE_CACHE_ROOT}/window_cache/request_state_mechanics_v3""]",16534246,16547840,8,8,2026-07-28T01:17:14.931172Z,2026-07-28T01:19:32.723179Z,frozen request-state v3 panel manifests bind this relocated root
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-02_tick_window_v13_ffee228a39e9420b.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-02_tick_window_v13_ffee228a39e9420b.pkl""]",1196773651,1196777472,1,1,2026-07-31T03:53:27.567444Z,2026-07-31T03:53:27.567444Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-03_tick_window_v13_bc15b05d6bd00586.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-03_tick_window_v13_bc15b05d6bd00586.pkl""]",1185416509,1185419264,1,1,2026-07-31T03:53:27.496260Z,2026-07-31T03:53:27.496260Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-04_tick_window_v13_aab8b9d04b92152a.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-04_tick_window_v13_aab8b9d04b92152a.pkl""]",1185411464,1185415168,1,1,2026-07-31T03:53:28.902722Z,2026-07-31T03:53:28.902722Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-05_tick_window_v13_3df8d5ee46a65b3b.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-05_tick_window_v13_3df8d5ee46a65b3b.pkl""]",1189178583,1189179392,1,1,2026-07-31T03:53:29.051030Z,2026-07-31T03:53:29.051030Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-06_tick_window_v13_3e827b701f5b9ec0.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-06_tick_window_v13_3e827b701f5b9ec0.pkl""]",1185672141,1185673216,1,1,2026-07-31T03:53:30.144311Z,2026-07-31T03:53:30.144311Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-07_tick_window_v13_e8227014aa0419ce.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-07_tick_window_v13_e8227014aa0419ce.pkl""]",1187187541,1187188736,1,1,2026-07-31T03:53:30.398026Z,2026-07-31T03:53:30.398026Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-08_tick_window_v13_66772daa3879dfe5.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-08_tick_window_v13_66772daa3879dfe5.pkl""]",1187476510,1187479552,1,1,2026-07-31T03:53:31.654437Z,2026-07-31T03:53:31.654437Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-09_tick_window_v13_83e7b36b21a7ee92.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-09_tick_window_v13_83e7b36b21a7ee92.pkl""]",1182415856,1182416896,1,1,2026-07-31T03:54:50.175563Z,2026-07-31T03:54:50.175563Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-10_tick_window_v13_a6c60c9a0dc47739.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-10_tick_window_v13_a6c60c9a0dc47739.pkl""]",1187243302,1187246080,1,1,2026-07-31T03:54:52.220049Z,2026-07-31T03:54:52.220049Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-11_tick_window_v13_ee5af11de74da6da.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-11_tick_window_v13_ee5af11de74da6da.pkl""]",1202477044,1202479104,1,1,2026-07-31T03:54:53.201745Z,2026-07-31T03:54:53.201745Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-12_tick_window_v13_7afe1449d9e8de56.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-12_tick_window_v13_7afe1449d9e8de56.pkl""]",1199858653,1199861760,1,1,2026-07-31T03:54:54.186667Z,2026-07-31T03:54:54.186667Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-13_tick_window_v13_5ed352e5a1e0c9d8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-13_tick_window_v13_5ed352e5a1e0c9d8.pkl""]",1204340283,1204342784,1,1,2026-07-31T03:54:55.258780Z,2026-07-31T03:54:55.258780Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-14_tick_window_v13_435a296384ee0dd7.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-14_tick_window_v13_435a296384ee0dd7.pkl""]",1210742229,1210744832,1,1,2026-07-31T03:54:56.427743Z,2026-07-31T03:54:56.427743Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-15_tick_window_v13_9c2c408e9885e53d.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-15_tick_window_v13_9c2c408e9885e53d.pkl""]",1198660964,1198661632,1,1,2026-07-31T03:54:57.327215Z,2026-07-31T03:54:57.327215Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-16_tick_window_v13_fab273bc4038ea9a.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-16_tick_window_v13_fab273bc4038ea9a.pkl""]",1182494529,1182494720,1,1,2026-07-31T03:54:57.931172Z,2026-07-31T03:54:57.931172Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-17_tick_window_v13_8871c9775c15fef4.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-17_tick_window_v13_8871c9775c15fef4.pkl""]",1180038935,1180041216,1,1,2026-07-31T03:54:58.773161Z,2026-07-31T03:54:58.773161Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-18_tick_window_v13_d7d59a52245c77f2.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-18_tick_window_v13_d7d59a52245c77f2.pkl""]",1196898432,1196900352,1,1,2026-07-31T03:54:59.700012Z,2026-07-31T03:54:59.700012Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-19_tick_window_v13_e50bd6e1daed27c8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-19_tick_window_v13_e50bd6e1daed27c8.pkl""]",1200643811,1200644096,1,1,2026-07-31T03:55:00.660266Z,2026-07-31T03:55:00.660266Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-20_tick_window_v13_ab0a0406f3dd9fc5.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-20_tick_window_v13_ab0a0406f3dd9fc5.pkl""]",1196394199,1196396544,1,1,2026-07-31T03:55:01.575450Z,2026-07-31T03:55:01.575450Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-21_tick_window_v13_c37de5d315567fed.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-21_tick_window_v13_c37de5d315567fed.pkl""]",1192950967,1192951808,1,1,2026-07-31T03:55:02.436594Z,2026-07-31T03:55:02.436594Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-24_tick_window_v13_012708951a6f0df8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-24_tick_window_v13_012708951a6f0df8.pkl""]",1185095478,1185095680,1,1,2026-07-31T03:55:03.428807Z,2026-07-31T03:55:03.428807Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-25_tick_window_v13_24da3d23a21ea819.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-25_tick_window_v13_24da3d23a21ea819.pkl""]",1202186428,1202188288,1,1,2026-07-31T03:55:04.552958Z,2026-07-31T03:55:04.552958Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-26_tick_window_v13_0b8916d6068e4137.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-26_tick_window_v13_0b8916d6068e4137.pkl""]",1202263779,1202266112,1,1,2026-07-31T03:55:05.503066Z,2026-07-31T03:55:05.503066Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-27_tick_window_v13_9c4a627711f7aa78.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-08-27_tick_window_v13_9c4a627711f7aa78.pkl""]",1197073987,1197076480,1,1,2026-07-31T03:55:06.394126Z,2026-07-31T03:55:06.394126Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-01_tick_window_v13_5bae104017909a09.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-01_tick_window_v13_5bae104017909a09.pkl""]",1181427000,1181429760,1,1,2026-07-31T03:55:07.706788Z,2026-07-31T03:55:07.706788Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-06_tick_window_v13_34fc35de1c6580fa.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-06_tick_window_v13_34fc35de1c6580fa.pkl""]",1170952439,1170956288,1,1,2026-07-31T03:55:08.163840Z,2026-07-31T03:55:08.163840Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-07_tick_window_v13_1bb232f646719c89.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-07_tick_window_v13_1bb232f646719c89.pkl""]",1160886476,1160888320,1,1,2026-07-31T03:55:08.982419Z,2026-07-31T03:55:08.982419Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-12_tick_window_v13_9c54163daee29d8d.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-12_tick_window_v13_9c54163daee29d8d.pkl""]",1190028842,1190031360,1,1,2026-07-31T03:55:10.172229Z,2026-07-31T03:55:10.172229Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-13_tick_window_v13_c01a243a89167521.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-13_tick_window_v13_c01a243a89167521.pkl""]",1178091402,1178091520,1,1,2026-07-31T03:55:10.859389Z,2026-07-31T03:55:10.859389Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-14_tick_window_v13_9ede831cd84402a7.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-14_tick_window_v13_9ede831cd84402a7.pkl""]",1170622016,1170624512,1,1,2026-07-31T03:55:11.377590Z,2026-07-31T03:55:11.377590Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-15_tick_window_v13_9bc7317e46c2d926.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-15_tick_window_v13_9bc7317e46c2d926.pkl""]",1183936444,1183936512,1,1,2026-07-31T03:55:12.468686Z,2026-07-31T03:55:12.468686Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-18_tick_window_v13_8f092c64ba516d30.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-18_tick_window_v13_8f092c64ba516d30.pkl""]",1190626089,1190629376,1,1,2026-07-31T03:55:13.301603Z,2026-07-31T03:55:13.301603Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-19_tick_window_v13_4063063a1694a138.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-19_tick_window_v13_4063063a1694a138.pkl""]",1182812763,1182814208,1,1,2026-07-31T03:55:14.067495Z,2026-07-31T03:55:14.067495Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-20_tick_window_v13_fcab21b574c26bd8.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-20_tick_window_v13_fcab21b574c26bd8.pkl""]",1154128818,1154129920,1,1,2026-07-31T03:55:14.490071Z,2026-07-31T03:55:14.490071Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-21_tick_window_v13_8bd05ba22db96cce.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-21_tick_window_v13_8bd05ba22db96cce.pkl""]",1136920000,1136922624,1,1,2026-07-31T03:55:15.322872Z,2026-07-31T03:55:15.322872Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-22_tick_window_v13_1c68a22cf0fa513b.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-22_tick_window_v13_1c68a22cf0fa513b.pkl""]",1172823326,1172824064,1,1,2026-07-31T03:55:16.261010Z,2026-07-31T03:55:16.261010Z,exact basename appears in a frozen/evidence manifest
frozen_historical_referenced,legacy_window_v13,${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-23_tick_window_v13_81d71d9a41345cc3.pkl,"[""${NARROWGATE_CACHE_ROOT}/window_cache/btcusdc_2025-09-23_tick_window_v13_81d71d9a41345cc3.pkl""]",1187023389,1187024896,1,1,2026-07-31T03:55:17.097916Z,2026-07-31T03:55:17.097916Z,exact basename appears in a frozen/evidence manifest
